driver_id,driver_onboard_date,first_drive,last_drive,num_drive,day_drive,min_ride_distance,max_ride_distance,total_ride_distance,min_ride_duration,max_ride_duration,total_ride_duration,avg_distance_per_day,avg_duration_per_day,avg_distance_per_drive,avg_duration_per_drive,min_acceptance_duration,max_acceptance_duration,avg_acceptance_duration,min_arrival_duration,max_arrival_duration,avg_arrival_duration,min_wait_duration,max_wait_duration,avg_wait_duration,avg_earning_per_ride,min_earning_ride,max_earning_ride,earnings_per_active_day,ride_freq_during_active,avg_primetime_multiplier,num_rides_in_1st_30days,n_days_after_onboarding,n_days_after_last_drive,n_days_to_first_drive,churn
773555b1cf65c9fa882fd9f6c50f44d4,2016-05-10 00:00:00.000000 UTC,2016-05-10,2016-06-23,276,276,3,102623,1491744,80,4211,200097,42621.257142857146,5717.0571428571429,5404.869565217391,724.98913043478262,0,289,10.123188405797102,4,1068,199.96739130434784,0,60,6.3079710144927539,9.58137325930126,4.0,110.32679946354,75.5559719876329,6.2727272727272725,20.108695652173907,233,47,3,0,0
775a910a05bbc12a236ec64d4109c37b,2016-05-13 00:00:00.000000 UTC,2016-05-13,2016-06-25,317,317,404,82778,2708803,99,7773,312368,67720.075,7809.2,8545.1198738170351,985.38801261829656,1,760,13.580441640378551,9,1431,249.86435331230291,0,60,5.4258675078864371,12.437063046359432,4.0,73.12178074696,98.563724642398512,7.3720930232558137,22.003154574132488,228,44,1,0,0
7767360462c03c38f487f16f57b02e02,2016-04-26 00:00:00.000000 UTC,2016-04-26,2016-05-24,23,23,1084,19400,146423,311,2338,18926,20917.571428571428,2703.7142857142858,6366.217391304348,822.86956521739125,0,39,8.65217391304348,213,588,348.26086956521732,0,5,1.9565217391304344,10.306388419633189,5.42041219772,41.76893854396,33.863847664509052,0.8214285714285714,10.869565217391305,23,61,33,0,1
779747a77c043096f6428413f26d25dc,2016-05-11 00:00:00.000000 UTC,2016-05-11,2016-06-24,235,235,589,81726,2150247,115,5051,226673,53756.175,5666.825,9149.9872340425536,964.56595744680851,0,215,11.608510638297879,6,917,218.97021276595754,0,60,11.612765957446809,12.644514756111903,4.0,80.319824631233331,74.2865241921574,5.3409090909090908,17.021276595744677,153,46,2,0,0
77c589b9398709f398778a0ff368e00e,2016-04-29 00:00:00.000000 UTC,2016-04-29,2016-06-25,422,422,24,61163,2460023,19,3702,338151,68333.972222222219,9393.0833333333339,5829.4383886255928,801.30568720379142,0,333,9.5473933649289133,17,910,198.06872037914707,0,60,5.5900473933649266,10.339220409534398,4.0,65.24911288804,121.19863924509758,7.4035087719298245,21.504739336492886,321,58,1,0,0
785d6109caeb2f53c0628c37b20d91cb,2016-04-27 00:00:00.000000 UTC,2016-04-27,2016-06-26,457,457,408,48531,2409009,148,4112,456020,49163.448979591834,9306.5306122448983,5271.3544857768056,997.855579868709,0,256,10.575492341356668,10,1385,224.38512035010933,0,140,13.24288840262583,10.15488024631679,4.0,42.294013253933336,94.709801480954425,7.6166666666666663,15.481400437636758,159,60,0,0,0
787fafc34f07b372b60981ccdc4018eb,2016-05-08 00:00:00.000000 UTC,2016-05-08,2016-06-04,73,73,544,29182,542538,156,2171,54179,38752.714285714283,3869.9285714285716,7432.0273972602736,742.17808219178085,4,284,13.753424657534246,6,1860,343.1780821917809,0,68,4.4520547945205475,10.997189317290049,4.2259732593466666,34.609425854733331,57.342487154440953,2.7037037037037037,20.547945205479454,73,49,22,0,1
793e2072826ee96904a5f03ae2357e96,2016-04-20 00:00:00.000000 UTC,2016-04-20,2016-06-26,303,303,577,49163,2170756,95,2707,221876,35586.163934426229,3637.311475409836,7164.211221122112,732.2640264026403,0,314,10.877887788778878,14,744,230.53135313531351,0,60,8.65016501650164,10.275487689595774,4.0,46.322723901983331,51.040537212254414,4.5223880597014929,13.778877887788777,150,67,0,0,0
794a74f41f18a115252fd26bbd16882b,2016-03-31 00:00:00.000000 UTC,,,150,0,24,24099,732330,98,2248,135506,,,4882.2,903.37333333333333,,,,,,,,,,9.9107794009296519,4.0,35.001692645476666,,0.0,20.833333333333336,0,87,,,1
7960373dbd5c93b4a066b352fea600ee,2016-05-09 00:00:00.000000 UTC,2016-05-09,2016-06-24,309,309,670,79573,1704249,162,5363,246133,51643.909090909088,7458.575757575758,5515.3689320388348,796.546925566343,1,115,8.9708737864077772,28,1473,213.55987055016183,0,60,5.5695792880258912,9.6088022329913869,4.1348971632800007,59.78800621636,89.97332999982838,6.7173913043478262,17.394822006472491,219,48,2,0,0
798b4cc659c984e8353c7a4f90936df1,2016-05-14 00:00:00.000000 UTC,2016-05-14,2016-06-25,230,230,668,54660,1810192,148,3600,212446,67044.148148148146,7868.37037037037,7870.4,923.67826086956518,1,657,18.213043478260875,8,1495,245.10869565217391,0,60,5.9739130434782579,11.62593516599533,4.0,44.315656915483338,99.035744006626814,5.4761904761904763,17.5,177,43,1,0,0
7a1fd3df8aa8197bdb3be8c5d4ffa92d,2016-05-02 00:00:00.000000 UTC,2016-05-02,2016-06-11,38,38,1033,24427,198799,229,1923,28843,24849.875,3605.375,5231.5526315789475,759.02631578947364,2,292,19.026315789473681,64,342,181.0789473684211,0,7,2.0526315789473681,9.4129216839972827,4.5711099833333337,20.935704396973335,44.7113779989871,0.95,21.05263157894737,33,55,15,0,0
7abb5ee55c03357b69af929f51443bb0,2016-04-28 00:00:00.000000 UTC,2016-04-28,2016-06-26,226,226,463,79125,1771483,77,3146,167234,36152.714285714283,3412.9387755102039,7838.4203539823011,739.97345132743362,0,544,11.314159292035404,11,1443,200.24336283185841,0,60,8.1238938053097343,10.972825623734618,4.0,56.830301945,50.609358999265794,3.8305084745762712,17.477876106194696,119,59,0,0,0
7abb74e551c262a945929b92e0551b04,2016-05-05 00:00:00.000000 UTC,2016-05-05,2016-06-09,226,226,402,38423,1402161,146,4748,202222,42489.727272727272,6127.939393939394,6204.2522123893805,894.787610619469,0,295,12.163716814159297,12,678,233.17256637168143,0,19,2.5530973451327426,10.149190856520203,4.0,46.797014347540006,69.506579805259562,6.4571428571428573,12.831858407079649,187,52,17,0,0
7ad917215da937eefdf48e3c9d3fcf26,2016-04-29 00:00:00.000000 UTC,2016-04-29,2016-06-25,207,207,855,77699,1453506,137,7675,187941,33034.227272727272,4271.386363636364,7021.768115942029,907.927536231884,0,60,8.9227053140096562,16,1702,210.61352657004826,0,60,4.1062801932367146,13.12007737725968,4.1810370952666664,99.152980913023328,61.724000388471673,3.6315789473684212,44.44444444444445,163,58,1,0,0
7aee4951b59fcd1edda02bbecaa2a717,2016-04-25 00:00:00.000000 UTC,2016-04-25,2016-05-26,40,40,41,43630,282442,35,2994,29785,25676.545454545456,2707.7272727272725,7061.05,744.625,0,535,26.324999999999996,35,742,306.575,0,5,2.2749999999999995,9.8813473021078337,4.0,33.658650058266666,35.932172007664853,1.2903225806451613,11.25,38,62,31,0,1
7b625f643d0775f0ac4898e33235377b,2016-04-04 00:00:00.000000 UTC,2016-04-04,2016-04-19,3,3,9,6421,9895,41,1060,1712,3298.3333333333335,570.66666666666663,3298.3333333333335,570.66666666666663,2,30,13.0,143,437,275.33333333333337,3,4,3.6666666666666665,6.8510146031733328,4.0,9.7799706690533341,6.8510146031733337,0.2,0.0,3,83,68,0,1
7b8eaf284addb604039c7e22d23c903f,2016-04-05 00:00:00.000000 UTC,2016-04-05,2016-06-11,248,248,383,84754,1849117,136,3844,177818,36982.34,3556.36,7456.1169354838712,717.008064516129,0,151,11.395161290322584,7,900,287.21370967741944,0,11,2.237903225806452,10.457497519140475,4.0,63.19174529288,51.869187694936748,3.7014925373134329,12.399193548387098,131,82,15,0,0
7bb464563d0d43f7f894439d163f4ad3,2016-05-05 00:00:00.000000 UTC,2016-05-05,2016-06-26,220,220,347,61862,1275116,176,4104,184977,32695.282051282051,4743.0,5795.9818181818182,840.8045454545454,0,392,11.690909090909095,29,1121,201.34999999999991,0,60,3.3454545454545443,10.790898285408435,4.0535174374533325,47.146805834496668,60.87173391768863,4.2307692307692308,26.47727272727273,160,52,0,0,0
7c1478b12207107ae4296e656a49d6f6,2016-03-29 00:00:00.000000 UTC,2016-03-29,2016-05-05,56,56,1065,50598,419832,174,2438,47459,26239.5,2966.1875,7497.0,847.48214285714289,2,52,7.553571428571427,28,609,255.99999999999997,0,5,2.2363636363636363,10.216762922607261,4.1896193058,38.99131946936,35.758670229125407,1.5135135135135136,6.6964285714285721,44,89,52,0,1
7c27405cefee2fad79a81a819ca9dbe1,2016-03-29 00:00:00.000000 UTC,2016-04-08,2016-06-26,475,475,7,87401,5921502,104,4296,435862,105741.10714285714,7783.25,12466.32,917.6042105263158,3,738,19.835789473684198,0,3044,414.55157894736857,0,191,12.122105263157906,13.569577111759124,4.0,65.096037695986666,115.09909157295701,6.0126582278481013,8.2631578947368425,74,89,0,10,0
7c4bcea05c14431c65ef1d9cfa20ecb1,2016-03-31 00:00:00.000000 UTC,2016-03-31,2016-04-23,83,83,970,39706,805526,150,5153,72387,40276.3,3619.35,9705.1325301204815,872.13253012048187,1,170,10.253012048192767,115,1807,403.63855421686742,0,5,1.6385542168674698,11.531618079618394,4.04138770864,48.739027504000006,47.856215030416323,3.6086956521739131,2.1084337349397595,83,87,64,0,1
7c5fb96792b83b784883812522ce7ef1,,,,168,0,737,78798,1658735,152,5269,160414,,,9873.4226190476184,954.84523809523807,,,,,,,,,,12.265383137649529,4.31533103128,62.225502026693334,,0.0,8.92857142857143,0,,,,1
7c64b8d49dd5fbe34f44a9b4bae0e7b4,2016-04-01 00:00:00.000000 UTC,2016-04-01,2016-05-17,258,258,708,58502,1650731,120,2940,188922,61138.185185185182,6997.1111111111113,6398.1821705426355,732.25581395348843,0,75,9.5155038759689941,5,622,141.62015503875975,0,10,2.2558139534883725,10.302872400101684,4.1953751024533332,75.335063826633331,98.449669600971532,5.6086956521739131,20.155038759689923,131,86,40,0,1
7c8d33cc16246462e046ed084f7428a4,2016-04-21 00:00:00.000000 UTC,2016-04-21,2016-06-20,256,256,0,65291,2195627,141,3421,233953,56298.1282051282,5998.7948717948721,8576.66796875,913.87890625,0,970,12.91796875,4,1176,213.58593749999986,0,60,5.3945312500000009,11.98094787217061,4.0,50.359272577453339,78.64417064809426,4.2666666666666666,18.554687499999993,181,66,6,0,0
7d8627729a14175b1424153ba46d7acf,2016-04-06 00:00:00.000000 UTC,2016-04-06,2016-06-24,200,200,509,56695,1234186,109,4676,155407,42558.137931034486,5358.8620689655172,6170.93,777.035,0,61,7.4050000000000029,37,1075,190.04500000000002,0,60,11.925,9.64307080635365,4.0,49.126605204066664,66.503936595542385,2.5316455696202533,12.625000000000002,117,81,2,0,0
7da41cde0e0d0503549eeb7ca5609a9f,2016-04-28 00:00:00.000000 UTC,2016-04-28,2016-05-10,39,39,1409,58769,332667,176,3076,32370,47523.857142857145,4624.2857142857147,8529.9230769230762,830.0,1,52,8.8974358974358942,81,562,248.69230769230774,0,59,4.2307692307692317,11.142556598869488,4.3217374665466668,45.618897448413328,62.079958193701422,3.25,9.615384615384615,39,59,47,0,1
7dfa12ce1fc9cc58ec34fd66c75b106b,2016-05-13 00:00:00.000000 UTC,2016-05-13,2016-06-25,278,278,445,56064,1836183,121,4120,215868,61206.1,7195.6,6604.9748201438852,776.50359712230215,0,269,11.151079136690646,10,723,205.83093525179862,0,60,17.629496402877702,10.601918063681069,4.0,122.94683576076,98.244440723444583,6.4651162790697674,18.525179856115106,171,44,1,0,0
7e335469ce82f86c20d06b06ccfa1da1,2016-04-05 00:00:00.000000 UTC,2016-04-05,2016-06-24,183,183,997,68430,982556,239,3233,175036,19651.12,3500.72,5369.1584699453551,956.48087431693989,1,131,10.295081967213118,28,1158,227.95628415300547,0,41,2.8688524590163933,10.62239955934346,4.40594633604,100.30850158853335,38.877982387197065,2.2875,19.535519125683059,87,82,2,0,0
7ee801015b6ba9dc0aa2687cb28b8361,2016-04-21 00:00:00.000000 UTC,2016-04-21,2016-06-16,170,170,12,56452,1466199,29,3370,167884,37594.846153846156,4304.7179487179483,8624.7,987.55294117647054,0,151,9.7764705882352949,8,966,220.54117647058811,0,60,4.052941176470588,12.332156457330822,4.0,50.958458183266671,53.755553788365127,3.0357142857142856,18.088235294117645,123,66,10,0,0
7f4350f4a358ac264ccf3b10c4966afc,2016-03-28 00:00:00.000000 UTC,2016-03-28,2016-06-14,36,36,1442,21593,174352,216,1585,26131,34870.4,5226.2,4843.1111111111113,725.86111111111109,2,48,7.1388888888888893,30,558,248.83333333333334,0,11,3.0277777777777772,8.0090780783559268,4.45850728476,19.551693809226663,57.665362164162659,0.46153846153846156,1.3888888888888888,35,90,12,0,0
7f47fd2db9cfdc30fe46068ad017152b,2016-04-09 00:00:00.000000 UTC,2016-04-09,2016-05-20,47,47,981,42607,345443,148,3717,42568,31403.909090909092,3869.818181818182,7349.8510638297876,905.70212765957444,2,133,13.723404255319146,83,1861,313.23404255319139,0,6,2.3191489361702118,11.876744902888515,4.0589591560933327,42.913692276320006,50.74609185779638,1.1463414634146341,21.808510638297872,17,78,37,0,1
7fbf2f75f4b2a8ec6312b4bbaa6f83a1,,,,78,0,4,26969,483608,51,1842,65142,,,6200.1025641025644,835.15384615384619,,,,,,,,,,10.221833923407859,4.0,31.795397334936673,,0.0,16.025641025641026,0,,,,1
7fc97bb967d4380b38e8490aceb85224,2016-04-25 00:00:00.000000 UTC,2016-04-25,2016-06-13,378,378,21,61771,2214869,37,6281,323119,51508.58139534884,7514.395348837209,5859.4417989417989,854.81216931216932,0,165,10.8015873015873,17,631,193.579365079365,0,21,2.2328042328042352,10.088543178315355,4.0,98.620449462106663,88.685333055888563,7.7142857142857144,15.873015873015877,228,62,13,0,0
7fcca181f46acfa027ea83c7dc70afa9,2016-04-23 00:00:00.000000 UTC,2016-04-24,2016-06-25,209,209,762,62460,1145495,152,3354,178630,20827.18181818182,3247.818181818182,5480.8373205741627,854.688995215311,1,611,14.564593301435401,7,916,226.79425837320565,0,60,8.4641148325358841,10.145115319764754,4.0672087565866661,47.341699380533342,38.551438215106074,3.370967741935484,23.205741626794257,86,64,1,1,0
7ff85c5c0e9324e28d1e0d0589c364bd,2016-04-19 00:00:00.000000 UTC,2016-04-27,2016-06-22,3,3,1727,19121,24072,422,877,1751,12036.0,875.5,8024.0,583.66666666666663,5,46,19.0,92,360,186.66666666666669,4,42,23.0,9.6178598010944469,6.1689027623466677,16.503269433053333,14.426789701641667,0.053571428571428568,8.3333333333333321,1,68,4,8,0
8046a7b32ff00f418c1bb410a67adf68,2016-05-04 00:00:00.000000 UTC,2016-05-04,2016-06-17,417,417,505,69934,2577621,161,3632,355826,78109.727272727279,10782.60606060606,6181.3453237410076,853.29976019184653,1,373,11.290167865707422,6,1040,172.3741007194244,0,59,3.1726618705035974,10.278187948930514,4.0,55.743418816383326,129.87892044557634,9.4772727272727266,17.745803357314152,273,53,9,0,0
804ea124edb0d6694aa4a3c9eb22a716,2016-05-12 00:00:00.000000 UTC,2016-05-12,2016-06-24,444,444,624,51478,2476958,159,4635,375347,63511.743589743586,9624.28205128205,5578.7342342342345,845.37612612612611,0,240,14.362612612612612,27,1314,228.126126126126,0,60,3.5518018018018047,10.074956207294298,4.0,65.73366589248,114.69950143688887,10.325581395348838,18.97522522522522,387,45,2,0,0
80597153cf2bec000612ba2e45a72d91,2016-03-28 00:00:00.000000 UTC,2016-03-28,2016-06-16,225,225,535,74073,1440263,187,3017,208604,32005.844444444443,4635.6444444444442,6401.1688888888893,927.12888888888892,0,334,12.804444444444444,16,983,250.27555555555557,0,16,2.6311111111111107,10.186494716711778,4.0807500222533335,53.355602289693337,50.9324735835589,2.8125,11.333333333333334,90,90,10,0,0
80cb80668a3c444e3e8962d1c861b9d0,2016-04-17 00:00:00.000000 UTC,2016-04-17,2016-06-14,43,43,1352,45896,493463,203,2337,34600,21454.91304347826,1504.3478260869565,11475.883720930233,804.65116279069764,3,77,15.79069767441861,4,780,285.0,0,58,3.8139534883720936,12.46014206661574,4.3742194379733332,41.13386315615,23.295048211498987,0.74137931034482762,5.8139534883720927,17,70,12,0,0
80f8e8eb5eac6dd41259ccc73993aff6,2016-05-07 00:00:00.000000 UTC,2016-05-07,2016-06-23,29,29,1171,35269,239936,275,1817,23353,34276.571428571428,3336.1428571428573,8273.6551724137935,805.27586206896547,1,86,12.310344827586205,6,681,322.48275862068965,2,60,29.517241379310345,12.349117165315976,4.7224681013066672,48.810632083056674,51.160628256309046,0.61702127659574468,18.103448275862068,1,50,3,0,0
810c559baf6b5c20dca13b794fb36240,2016-04-18 00:00:00.000000 UTC,2016-04-18,2016-06-25,240,240,18,77400,1555277,118,5186,194509,38881.925,4862.725,6480.3208333333332,810.45416666666665,0,186,8.783333333333335,6,1405,284.16666666666674,0,60,8.3666666666666671,10.800634915863192,4.0,154.04713208666669,64.803809495179166,3.5294117647058822,18.125000000000004,85,69,1,0,0
818ce9e1cee09531cb20bdffe3f41256,2016-04-22 00:00:00.000000 UTC,,,126,0,953,26231,684508,196,2352,100063,,,5432.6031746031749,794.15079365079362,,,,,,,,,,9.30821798692315,4.1197265712933335,29.154546030450003,,0.0,13.492063492063492,0,65,,,1
81a65fba6ab7fd7ffa6b18913dac83db,,,,132,0,944,71633,1842616,186,4026,138001,,,13959.212121212122,1045.4621212121212,,,,,,,,,,15.354679624113039,4.08524828608,95.53824350389668,,0.0,7.9545454545454541,0,,,,1
81fe057f033eeba6b1472a8fce5c1fdb,2016-04-11 00:00:00.000000 UTC,2016-04-11,2016-06-26,259,259,22,26322,1288444,8,3751,202148,42948.133333333331,6738.2666666666664,4974.6872586872587,780.49420849420846,1,420,11.196911196911202,29,1037,220.62162162162156,0,60,14.942084942084938,9.3213519075199311,4.0,35.586026996506668,80.474338134922121,3.4078947368421053,18.050193050193052,96,76,0,0,0
8224c23bca05c2adb3fdf40752eb1b3c,2016-03-28 00:00:00.000000 UTC,2016-03-28,2016-06-06,349,349,380,62627,2908940,140,3746,313143,53869.259259259263,5798.9444444444443,8335.0716332378215,897.25787965616041,0,891,14.469914040114608,6,986,262.88252148997168,0,16,2.2349570200573092,11.581797039918307,4.0,72.32135023146,74.852725313546159,4.9857142857142858,14.97134670487106,145,90,20,0,0
838495eb3f025e512228480eae127522,2016-04-06 00:00:00.000000 UTC,2016-04-06,2016-04-14,47,47,1157,20817,210504,241,1656,32183,42100.8,6436.6,4478.8085106382978,684.74468085106378,3,57,11.574468085106382,53,640,257.0,0,5,2.4255319148936176,8.22073312335922,4.3683454805733337,23.86634598691,77.274891359576685,5.875,8.51063829787234,47,81,73,0,1
83a0efd007f4db8f0b7db5753d80fd87,2016-04-14 00:00:00.000000 UTC,2016-04-14,2016-05-03,33,33,945,61672,175714,244,4837,25518,35142.8,5103.6,5324.666666666667,773.27272727272725,0,33,7.0303030303030329,31,334,133.75757575757578,0,6,1.9696969696969693,8.7390360279517179,4.31302646436,52.444030260373324,57.677637784481327,1.736842105263158,6.8181818181818183,33,73,54,0,1
83ae2db3b59285394e07063a7d0d0512,2016-04-19 00:00:00.000000 UTC,2016-04-19,2016-05-02,35,35,1043,43176,327165,240,3056,31707,46737.857142857145,4529.5714285714284,9347.57142857143,905.91428571428571,0,51,10.828571428571433,11,890,354.82857142857148,0,5,1.6285714285714286,12.456125450210003,4.3002427567599995,35.076982485653332,62.28062725105,2.6923076923076925,17.142857142857146,35,68,55,0,1
844d41532242b64d8f19774b6b7f1c82,2016-04-18 00:00:00.000000 UTC,2016-04-18,2016-06-21,316,316,219,66299,1847306,50,5552,257970,59590.516129032258,8321.6129032258068,5845.9050632911394,816.36075949367091,0,329,10.000000000000002,46,1018,250.02215189873411,0,145,3.5126582278480996,9.9898843562201058,4.0703100650266668,60.830219396333327,101.83236956663069,4.9375,17.405063291139243,238,69,5,0,0
844e9be5a30d8d9c1f8e9ddb086ff717,2016-04-15 00:00:00.000000 UTC,2016-04-15,2016-06-26,821,821,1,63307,5004424,4,4983,736296,78194.125,11504.625,6095.5225334957368,896.82825822168093,0,286,9.0779537149817262,0,774,204.24725943970779,0,182,4.7515225334957352,10.342402159351835,4.0,54.10252263226667,132.67362770043525,11.402777777777779,16.747868453105969,437,72,0,0,0
849726bb431c44a984e5f0f60923a0ff,2016-04-25 00:00:00.000000 UTC,2016-04-25,2016-05-21,54,54,825,69875,451231,166,3348,42522,45123.1,4252.2,8356.12962962963,787.44444444444446,0,136,12.666666666666666,32,1080,317.2407407407407,0,73,3.6851851851851865,10.609657180339322,4.0,51.181634735,57.292148773832324,2.0769230769230771,9.25925925925926,54,62,36,0,1
84e1a98ccf46774bc4f5c6374079dc07,2016-03-30 00:00:00.000000 UTC,2016-03-30,2016-04-10,42,42,828,19841,190570,230,1777,30228,23821.25,3778.5,4537.3809523809523,719.71428571428567,0,70,10.333333333333337,10,691,230.5,0,23,3.7142857142857144,8.6396028075965088,4.3210689062933332,20.045716913766668,45.357914739881664,3.8181818181818183,16.071428571428569,42,88,77,0,1
8506914d35a1146dd602b68a93b5be5a,2016-04-07 00:00:00.000000 UTC,2016-04-07,2016-06-12,53,53,621,47252,465611,90,1848,38178,29100.6875,2386.125,8785.11320754717,720.33962264150944,0,130,14.924528301886795,0,1508,377.52830188679252,0,44,3.0943396226415087,11.309212403287674,4.309418766316667,35.324407359306662,37.461766085890424,0.803030303030303,13.679245283018869,17,80,14,0,0
850de9129410d40c2875418eb40858b9,2016-05-12 00:00:00.000000 UTC,2016-05-12,2016-06-26,384,384,0,75037,2484444,10,6240,301905,57777.767441860466,7021.0465116279074,6469.90625,786.2109375,1,237,10.705729166666666,6,1138,219.46354166666652,0,60,14.083333333333336,10.194621150180646,4.0,95.599625703259989,91.040337713241172,8.5333333333333332,15.494791666666659,262,45,0,0,0
85bfeb44e07b0d4e86c637353080289d,2016-04-18 00:00:00.000000 UTC,2016-04-18,2016-06-05,413,413,551,64494,2610130,176,3641,353332,72503.611111111109,9814.7777777777774,6319.9273607748182,855.52542372881351,0,327,12.244552058111378,6,890,152.5036319612592,0,20,2.3341404358353515,11.860264619539249,4.0,73.16988775812,136.06359132971406,8.6041666666666661,36.016949152542367,364,69,21,0,1
86a1dbd33d3ee6d68caa25966a2868a3,2016-04-29 00:00:00.000000 UTC,2016-04-29,2016-06-26,578,578,0,80242,4698882,55,6707,541040,79642.067796610165,9170.1694915254229,8129.5536332179927,936.05536332179929,0,652,9.9186851211072771,6,2447,285.23356401384063,0,60,13.2854671280277,11.675877374438171,4.0,86.898071459160008,114.38401902415704,9.96551724137931,16.133217993079583,301,58,0,0,0
86f580ee80bb5a54e07595410d624108,2016-05-03 00:00:00.000000 UTC,2016-05-03,2016-06-26,56,56,1404,74730,417265,219,4163,57980,26079.0625,3623.75,7451.1607142857147,1035.3571428571429,0,64,11.142857142857144,18,985,233.1428571428572,0,60,7.2500000000000009,12.516919957931787,4.8766805753200009,96.978438276300025,43.809219852761238,1.037037037037037,22.321428571428566,48,54,0,0,0
870a394eb5918690ed6e90f50bfa1315,,,,96,0,893,58063,622158,179,2975,84906,,,6480.8125,884.4375,,,,,,,,,,11.173543625201217,4.2861264896,87.980475779653332,,0.0,22.135416666666668,0,,,,1
876e3742e4165313e3be9ca7ff4e41b2,2016-04-14 00:00:00.000000 UTC,2016-04-14,2016-06-24,34,34,617,70516,261657,218,2736,26760,17443.8,1784.0,7695.7941176470586,787.05882352941171,4,32,6.8529411764705888,59,596,221.20588235294125,0,6,2.4705882352941178,10.702028663953531,4.0,51.336869641119996,24.257931638294671,0.47887323943661969,15.441176470588236,14,73,2,0,0
87b493b5ff1b807c2320801fcd16ac26,2016-04-15 00:00:00.000000 UTC,2016-04-16,2016-06-25,279,279,66,57583,1797752,49,4064,270987,34572.153846153844,5211.2884615384619,6443.5555555555557,971.27956989247309,0,73,9.5448028673835132,6,669,198.99283154121864,0,202,4.4910394265232956,12.300982797435845,4.0,131.90790737063332,65.999503855473122,3.9857142857142858,28.942652329749098,153,72,1,1,0
881527a718b502bacbd04b6f45fcc2fc,2016-04-28 00:00:00.000000 UTC,2016-04-28,2016-05-14,44,44,1132,32152,319747,249,3150,32275,26645.583333333332,2689.5833333333335,7266.977272727273,733.52272727272725,0,66,10.045454545454545,28,740,242.38636363636365,0,5,2.0227272727272725,10.373714361449018,4.7697194632133337,27.032588093973335,38.0369526586464,2.75,15.340909090909092,44,59,43,0,1
8902cda459f8ac02c38efb2815cf4026,2016-04-08 00:00:00.000000 UTC,2016-04-08,2016-05-06,56,56,947,40660,356765,204,2844,51647,32433.18181818182,4695.181818181818,6370.8035714285716,922.26785714285711,0,36,7.2142857142857144,27,461,175.71428571428572,0,5,2.1785714285714284,10.438537817353152,4.1988980187466671,46.8716239068,53.141647070161518,2.0,14.285714285714285,56,79,51,0,1
895c14bfd7d1e2c26aee6938703f32f8,2016-03-28 00:00:00.000000 UTC,2016-03-28,2016-04-18,30,30,1375,26810,176906,300,2522,26964,22113.25,3370.5,5896.8666666666668,898.8,0,35,6.3666666666666663,72,674,225.73333333333338,0,5,2.0666666666666664,10.156262879991219,4.7289170602,28.665423898719997,38.085985799967084,1.4285714285714286,14.166666666666666,30,90,69,0,1
8969d175c4676642b245af55d2dba19b,2016-05-04 00:00:00.000000 UTC,2016-05-04,2016-05-19,29,29,932,35937,209141,186,1453,18268,29877.285714285714,2609.7142857142858,7211.7586206896549,629.93103448275861,4,40,8.75862068965517,39,975,268.6206896551725,0,4,2.068965517241379,10.031804942714942,4.7479854378,29.831753531579995,41.560334762676185,1.9333333333333333,17.241379310344826,29,53,38,0,1
89788880a732b675ba9cd9854adcf684,2016-04-30 00:00:00.000000 UTC,2016-04-30,2016-06-26,61,61,219,58190,504606,257,2518,58012,50460.6,5801.2,8272.22950819672,951.016393442623,1,121,12.655737704918032,37,564,213.0655737704918,0,60,13.081967213114753,11.799436311035137,4.2866550169066668,43.240438877466666,71.976561497314336,1.0701754385964912,15.573770491803277,11,57,0,0,0
89b9947570bc59a6161fb5edea18b852,2016-05-09 00:00:00.000000 UTC,2016-05-09,2016-06-22,239,239,0,59516,1932614,33,4131,217226,77304.56,8689.04,8086.2510460251042,908.89539748953973,0,97,9.8577405857740477,0,1286,278.81589958158969,0,60,8.3263598326359887,11.228593817406678,4.0,49.039411067479996,107.34535689440781,5.4318181818181817,11.610878661087863,165,48,4,0,0
89dab1d9f815cea34ce3612a6b7c0d51,2016-04-12 00:00:00.000000 UTC,2016-04-12,2016-04-19,58,58,1307,62730,490180,292,8665,60645,81696.666666666672,10107.5,8451.3793103448279,1045.6034482758621,3,50,8.068965517241379,32,1289,287.70689655172424,0,5,1.8965517241379313,11.895484770505,5.0851152170933336,48.7339146036,114.98968611488168,8.2857142857142865,12.5,58,75,68,0,1
8a64fa582ad5ac3bce95a38756b1875c,2016-04-19 00:00:00.000000 UTC,2016-04-19,2016-06-15,609,609,0,73835,4700620,5,5097,556420,95931.020408163269,11355.510204081633,7718.5878489326769,913.66174055829231,0,968,12.33497536945813,4,1158,199.05747126436782,0,60,7.4844006568144508,11.91599606692677,4.0,60.148265967233328,148.09880826037553,10.684210526315789,23.768472906403943,349,68,11,0,0
8a7d9195606bdc9bd5305f6bb300e1de,2016-04-06 00:00:00.000000 UTC,2016-04-06,2016-06-25,60,60,480,74804,655000,187,2618,52254,34473.684210526313,2750.2105263157896,10916.666666666666,870.9,2,233,16.400000000000002,14,1534,442.51666666666665,0,60,7.0333333333333306,12.914624549298777,4.2230399260133336,53.44202004794667,40.783024892522455,0.75,18.749999999999996,46,81,1,0,0
