driver_id,num_day,date_index
44198b15df35d0827ebef271b6264727,73,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 59, 60, 61, 62, 63, 64, 65]"
443cf8f9119a8fc409780159c46d2de7,78,"[0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 65, 66, 68, 72, 73, 74, 75, 76, 77]"
44509b1a5d4f1ad8350076d754ab1cb5,82,"[0, 1, 2, 6, 7, 8, 9, 12, 13, 14, 15, 19, 20, 21, 23, 26, 35, 36, 37, 40, 41, 42, 43, 44, 47, 48, 49, 50, 55, 56, 57, 58, 61, 62, 63, 64, 65, 68, 69, 70, 71, 72, 75, 76, 77, 78, 79]"
446b609957a142e8834dc88cebb7dee0,50,"[0, 1, 9, 10, 12, 18, 19, 23, 24, 25, 30, 31, 33, 34, 37, 38, 39, 45, 46, 47]"
446ffe55730ace4059f02a4806018a08,66,"[0, 3, 4, 6, 14, 17, 18, 20, 21, 26, 28, 33, 40, 46, 48, 55, 60, 61, 62]"
44b7669c8f7ec8b8e592f150c7ee7fa2,82,"[0, 1, 2, 3, 4, 7, 8, 9, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81]"
44e9f61af64c2d25412a0f4532ada63c,73,"[0, 1, 2, 3, 5, 6, 7, 8, 12, 13]"
455ec8a8532948fe2c5e308af37216a1,73,"[0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29]"
456467f01492ee1aeb7707de5c725f1c,67,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]"
459af73e5a9d360ff51cf284c571f01b,55,"[0, 1, 2, 7, 8, 10, 11, 12, 13, 15, 19]"
45ebd51300bd4bcc529a11a855827db4,72,"[0, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 36, 37, 38, 40, 58, 59, 60, 61, 62, 65]"
46b9dc30efea1755f8ada69668793bf5,76,"[0, 2, 5, 25, 31, 32, 33]"
46da643aa47256fef0822a2f288e115b,52,"[0, 1, 2, 3, 11, 12, 16, 20, 21, 22, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 46, 48, 49, 50, 51]"
46e1da1c7fe0602747beb9fe6bbaf037,76,"[0, 2, 3, 4, 5, 6, 23, 26, 56, 59, 60]"
46fcd24790c5eae35fa517051024bfe7,77,"[0, 1, 2, 4, 5, 6, 8, 9, 20, 22, 24, 31, 33, 34, 35, 36, 38, 39, 42, 43, 45, 46, 47, 48]"
4705afcfaac4e4bd293f613e3b01598f,62,"[0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 61]"
4713aa4cef966a678af02897a0e74043,50,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 17, 18, 19, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49]"
4742b3f8432af0165e291edc6b8c5e53,59,"[0, 3, 7, 8, 16, 19, 21, 22, 24, 26, 28, 29, 30, 31, 40]"
479c3dccc06056867dd10c7d9fa0f569,91,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 77, 78, 79, 80, 81, 82, 84, 85, 86, 87, 88, 89]"
47d53cd40685a32d936cbde7760eb434,76,"[0, 1, 9, 14, 17, 18, 19, 22, 23, 24, 30, 31, 32, 33, 37, 38, 39, 40, 41, 44, 45, 46, 51, 52, 53, 57, 58, 59, 65, 66, 67, 72, 73, 75]"
48e49f85bb962b1f77ed152cc32dcd0a,59,"[0, 4, 5, 6, 7, 8, 19, 20, 21, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58]"
490a37e876eb5d48f8e56e0d99461b04,59,"[0, 1, 3, 6, 7, 10, 11, 14, 15, 16, 17, 18, 20, 23, 27, 35, 41, 49, 50, 51, 52]"
4952bdd8850792b72466848cb4930f10,68,"[0, 1, 2, 6, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 42, 43, 44, 49, 50, 51]"
49803452ad1a68e87b448f5129276bc2,67,"[0, 1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 46, 47, 48, 50, 52, 53, 55, 56, 57, 59, 60, 61, 62, 64, 66]"
4a07b94db0ec6615f30ace6efd2a19cb,60,"[0, 1, 2, 3, 10, 13, 14, 15, 16, 19, 22, 24, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 57, 58, 59]"
4aa585f63fbe04dcded4019662cc47f8,71,"[5, 7, 8, 9, 12, 13, 28]"
4af132c905d92d74454ca4934ee2450a,74,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 71, 72, 73]"
4af6c062ca397fd6b7bd2fb2a91e5964,46,"[0, 1, 2, 4, 5, 6, 7, 10, 11, 12, 13, 21, 27, 32, 33, 35, 36, 37]"
4b52c260ac5817566e61009e4bd23329,60,"[0, 12, 13, 16, 18, 19, 21, 33, 34, 35, 36, 38, 45, 55, 56]"
4bcc817c8aba8c5569e370b238831e77,48,"[0, 1, 5, 39]"
4c5f4c8887459671e65b68826fe750c3,71,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 41, 43, 44, 45, 46, 48, 52, 53, 54, 57, 61, 62, 63, 67, 69, 70]"
4d10262d534bd366736dcabc8d37a3bb,75,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 60]"
4d1e99b879de5fa11e3f5423416f0497,88,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]"
4d40cd073132f01ccef7027f70890b6d,54,"[0, 1, 5, 7, 8, 9, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 40, 41, 43, 45, 47, 48, 49, 50, 51, 52, 53]"
4dc7656f389d5cfcd38bf7870c1ce3e6,46,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 26, 27, 29, 30, 31, 32, 35, 36, 40, 43, 45]"
4dd633c46b8d78842b1e9dfb7f6a60e7,78,"[0, 1, 6, 7, 27, 28, 41, 42, 43, 46, 63, 67, 70, 71]"
4e1fa948dc5295202fa8b7f8062b0d28,44,"[5, 6, 7, 8, 10, 12, 19, 23, 27, 29, 31, 34, 41, 43]"
4e428667c6bb84323046e5647dfdfff0,63,"[0, 1, 2, 6, 7, 9, 10, 12, 13, 15, 19, 20]"
4e83cce03deeca174a87faaa046a4750,79,"[0, 1, 2, 5, 6, 7, 9, 13, 14, 15, 16, 20, 21, 23, 24, 30, 35, 36, 37, 38, 42, 44, 49, 50, 51, 57, 60, 63, 64, 65, 77, 78]"
4e9bcae1e2305fe1e6b215cb82833e97,77,"[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76]"
4eb382d1f7d50fae1294964263d1ce82,82,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81]"
4f06c1412e8f2c16c96abb053997112f,55,"[0, 1, 3, 4, 6, 15, 16, 17, 18, 19, 20, 23, 24, 37, 38, 50, 51, 52]"
4f3187e47f035afbd77a00d4cd536d7f,90,"[0, 1, 2, 7, 10, 15, 16, 18, 24, 26, 27, 28, 31, 32, 33, 34, 37, 38, 39, 43, 44, 46, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 85, 87]"
50eadd94fd0152fd0638a915061c4c94,75,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 57, 58, 59, 60, 61, 65, 66, 67, 68, 69, 70, 72, 73, 74]"
50ec87212107552181f769bdc522b63d,77,"[0, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 24, 25, 26, 30, 35, 36, 39, 40, 41, 47, 48, 52, 53, 54, 57, 59, 60, 62, 63, 64, 65, 68, 71, 72, 75]"
512ee3c7f8f9bfa6b7d3d824f5af228d,75,"[0, 5, 7, 8, 21, 22, 26, 28, 29, 31, 33, 35, 37, 38, 40, 42, 43, 45, 47, 49, 50, 52, 56, 57, 61, 63, 64, 65, 66, 68, 71, 73]"
514da6a81ecbe7cd98fc71045c66aae1,66,"[0, 2, 3, 6, 10, 13, 14, 29, 31]"
5185567c0a5ec03eddbb003364c82b97,52,"[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18, 19, 20, 21, 22, 23, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 51]"
51a82cefe6d4e058ed392ea004572896,51,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49]"
51b528390e8e7780595f6009b1f4cf72,52,"[0, 1, 2, 7, 8, 9, 14, 15, 16, 21, 22, 28, 29, 30]"
52bc8ebc7db90d5b77453bf475677ebd,50,"[0, 8, 9, 10, 11, 14, 30, 32, 34]"
531a726b5b0c925a1aa24b5a9d5ac333,83,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 75, 76, 77, 78, 79, 80, 82]"
53e554eb940176c64fa8ee10a394f835,47,"[0, 12, 15, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]"
5420c76a41d255a40272c8f3c1f93c6a,86,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 18, 21, 30, 31, 32, 33, 34, 37, 59, 63, 70]"
5479187ed46c2c87abacde90f4d8ed6f,81,"[0, 5, 7, 8, 21, 22, 24, 25, 26, 57, 58, 59, 60, 61, 69, 70, 74, 75, 77, 78]"
548a85a2fbb4986fd7a632566e8cb9c3,86,"[0, 1, 2, 3, 24, 33]"
554a4f92c47ec3280d3ca64f5250b023,53,"[0, 3, 4, 6, 37, 46, 47, 49, 50]"
55bec90600d21bd3513366d218f2b2f2,48,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47]"
55d70545197fd2c5cc68f14f3d5d6585,58,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57]"
55d7b17732745057aff29fcd0ce13014,90,"[0, 18, 21, 23, 25, 27, 28]"
561593fc7dd18e6a78c6ad5e7eef0061,74,"[0, 1, 4, 8, 9, 10, 12, 16, 17, 18, 19, 21, 22, 23, 24, 30, 31, 36, 37, 38, 39, 41, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 73]"
569271b82c506166a23ffcfbf6f854f2,47,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]"
56bda1ed3f3299ff6e8465398a498a5b,51,"[0, 1, 4, 6, 7, 9, 10, 12, 13, 19, 21, 24, 26, 29, 31, 34, 35, 36, 45]"
5718c878f7879770af94d41951431983,69,"[0, 2, 9, 11, 17, 20, 26, 45]"
579967d1572ee95c66ffa1ca4077b61a,90,"[0, 1, 2, 31]"
57c15602f0b088ce6b9e4f88edce149c,68,"[0, 1, 2, 7, 9, 20, 22, 23, 28, 29, 30, 31]"
57c355d13a3bcfd36b3245d03f3f9d69,46,"[0, 2, 3, 9, 10, 15, 43, 45]"
581129294fc7d1f43a4d1a372515dfaa,71,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 31, 33, 34, 35, 36, 37, 38, 39, 44, 45, 46, 47, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 63, 64, 65, 66, 67, 69, 70]"
583740d998ccdf639276e797a6caa9df,62,"[0, 2, 7, 8, 11, 14, 15, 19, 21, 22, 24, 28, 30, 31, 40, 47]"
585b09e7ee2164f95b134866f3f412fb,60,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 41, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59]"
58d8c3038cd500e773aff605e28ce8a7,58,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 13, 16, 18, 19, 22, 34]"
5943b68c2fa8bcfd0add30691fd9136b,84,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 83]"
5a22303ccd79309f5324acc7b0e751bf,74,"[0, 7, 8, 11, 12, 13, 43, 45]"
5a4306be3d5e1d5481e9237d2d211cb6,66,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 42, 44, 45, 46, 47, 54, 55, 56, 57, 58, 59, 63, 64]"
5a880bc9cddbb3845438de87f859c360,69,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 16, 17, 23, 27, 30, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 62, 63, 64, 65, 66, 67]"
5ae3c8ba3ae2b9230664674dadf8535a,53,"[0, 2, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]"
5b33db9198566d3fcc5aa0bdeb435d2a,47,"[0, 1, 2, 3, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 28, 29, 30, 31, 32, 33, 35, 36, 37, 40, 42, 43, 44, 45, 46]"
5bd37993cfff08be940348a466912238,75,"[8, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 30, 31, 32, 34, 35, 37, 41, 42, 43, 45, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 63, 64, 69, 73, 74]"
5c00ecb439cd4e2377e9bb3de84b0e74,91,"[0, 1, 2, 3, 16, 18, 20, 43, 58, 64, 65, 66]"
5cb230875b1a38b725085246444ffd0c,67,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 39, 40, 41, 42, 43, 44, 48, 49, 50, 51, 52, 53, 54, 57, 58, 60, 61, 62, 63, 64, 65, 66]"
5ccc0e6dc9c7475caf785cdce7b8eb7a,83,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82]"
5ceff5a3983505de6d021403c6975079,76,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75]"
5cf93f7d1d3a8f0cf395c84053c31b1b,65,"[0, 1, 2, 19, 24, 37, 39]"
5cfe569d448c9a5e120ce15611e7c779,71,"[0, 9, 10, 11, 16, 18, 22, 23, 24, 25, 30, 31, 32, 33, 34, 36, 38, 40, 41, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 57, 59, 60, 61, 62, 64, 65, 66, 67, 68, 69]"
5cff9e4588a1d8b4b0fd703c4720421b,83,"[0, 1, 2, 3, 6, 7, 8, 9, 10, 13, 14, 15, 16, 20, 21, 22, 23, 24, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 41, 42, 43, 44, 45, 48, 49, 50, 51, 52, 55, 56, 57, 58, 59, 62, 64, 65, 66, 69, 70, 71, 72, 73, 76, 77, 78, 79]"
5dd7009f3d7f049d3e38b155ecd3a24e,76,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 32, 33, 34, 41, 42, 46, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 74]"
5e37e705afb774452ab30d20b9561a0f,63,"[0, 2, 3, 5, 7, 9, 13, 14, 15, 16, 17, 31, 32, 38, 39, 40, 44, 45, 49, 51, 52, 56, 57]"
5e5bfc73736d6aa15ac33ea01d47e5ee,48,"[0, 3, 4, 16, 17]"
5e6bd3186b283c4e430332e1a3dd1b2e,56,"[0, 1, 2, 3, 4, 8, 9, 10, 11, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 44, 45, 46, 50, 51, 52, 53]"
5efe1190183936849880ece11b1ece77,81,"[0, 1, 4, 7, 8, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 61]"
5f34c8fc5bdd33f14bb71999b8286aef,54,"[0, 2, 5, 9, 16, 18]"
5f946639378f9e31eee8b927dd743949,79,"[0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 77, 78]"
5fce375e4e5c673c29e652df1ac0b903,89,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 42, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 82, 83, 84, 85, 86, 87, 88]"
604097f005384ad20d982e7584f27c09,51,"[0, 1, 6, 7, 8, 13, 14, 15, 19, 20, 21, 22, 25, 27, 28]"
609970e669f2c55d69abc3cb117c47f6,83,"[0, 1, 2, 3, 4, 5, 14, 15, 16, 17, 18, 19, 27, 28, 29, 30, 31, 32, 33, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81]"
60a524518de0ab4261b0e71ee7011d64,76,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 30, 31, 32, 33, 58, 59, 60, 61, 62, 64, 65, 66, 67, 68, 71, 72, 73, 74]"
60f73dcab4a99269b597381b4958391f,48,"[0, 1, 2, 3, 6, 8, 9, 10, 11, 13, 15, 16, 17, 18, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 40, 42, 43, 44, 46, 47]"
619fb670865cb3e2583cc22fde1337f1,77,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56]"
6241b9c147df1d0c7027321d4e1d53cf,52,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
62a95561a6b12acbf809772553ba1462,49,"[0, 1, 3, 4, 5, 6, 12, 13, 14, 17, 19, 22, 23, 24, 25, 26, 28, 32, 35, 36, 37, 38, 39, 40, 42, 45, 46]"
62aa54591b22be467c5a36356f96915b,47,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 15, 16, 17, 19, 21, 22, 23, 25, 26, 27, 29, 30, 31, 34, 35, 37, 38, 39, 41, 42, 43, 44, 45]"
62c83d1a137771a5c82433c8b3f7fddb,54,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 27, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 50, 51, 52, 53]"
630559dc85053c746beafacbd590e8f0,90,"[0, 1, 2, 3, 8, 9, 10, 11, 13, 15, 17, 18, 19, 20, 21, 24, 25, 27, 29, 31, 32, 34, 36, 41, 42, 43, 45, 46, 47, 50, 51, 52, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 77, 78, 79, 80, 83, 84, 85, 86, 87, 88, 89]"
633310975f38cbaf67eb5043b4c6c77c,84,"[0, 4, 5, 6, 7, 8, 23, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 49, 51, 52, 53, 54, 55, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69, 72, 74, 77, 79, 80, 81, 82, 83]"
6455eac21c029b8d93ff09c2dffcea35,87,"[0, 24, 26, 42, 43, 47, 48, 65, 66, 67, 68, 69, 70, 71, 72, 73, 77, 78, 79, 80]"
646eba049df90f6bca2f51ce20004ac4,67,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66]"
647bd8b8b02c285db177096a351f8e2c,76,"[0, 2, 8, 9, 30, 65]"
64e245c2e3f5c7658bc062e9840c04dc,52,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44]"
654c3e2ff69e4d6c9569212cbaf7af07,49,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]"
6580de4a0be125c140c30436c7c2c988,52,"[0, 1, 3, 7, 9, 10, 11, 12, 17, 18, 19, 20, 21, 25, 29, 30, 32, 33, 40, 41, 42, 43, 45, 47, 48, 49]"
